Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"MilanaArtDesigns:PDF Christmas Owl Counted Cross Stitch Pattern, Winter Instant Download Digital Format
PDF instant download, Download pdf pattern, cross stitch pdf, Digital cross stitch, printable chart, modern cross stitch, counted cross stitch, cross stitch dmc pdf, landscape house pdf, cross stitch nature, christmas pattern, christmas owl stitch, cross stitch owl",268,99,0.4,3,$9.90,$30,7
"SamplerAntiqueStitch:Vintage Cross Stitch Pattern Pdf - Flowers - Sunflower Pillow / Counted Vintage Pattern Embroidery/Digital Instant Download
cross stitch pdf, cross stitch pattern, counted cross stitch, cross stitch berlin, berlin work pattern, vintage cross stitch, cross stitch flowers, cross stitch pillow, vintage pattern pdf, vintage magazine pdf, cross stitch wreath, berlin flowers pdf, antique cross stitch",922,118,0.1,3,$9.39,$28,8
"CustomDIYgiftsStore:DIY: Cross-Stitch Embroidery  Christmas Snowflake Ornament PDF Pattern
snowflake, diy ornaments, cross stitch pattern, embroidery pattern, xmas embroidery, xmas gift, diy xmas gift, simple embroidery, beginners pattern, snowflake embroidery, winter embroidery, xmas gift for kids, pdf pattern xmas",872,164,0.2,8,$3.38,$27,10
"GLCTEMPLATE:Leather Card Holder Pattern, Leather Card Holder Pdf, Card Holder Template,Leather Wallet Patterns Leather DIY Pdf Download Wallet Template
wallet card holder, card holder pdf, leather card holder, card holder pattern, leather laser cut, laser cut template, laser template, card holder model, card holder design, card holder, lightburn files, leather pattern pdf",314,69,0.2,3,$4.00,$12,5
"MapleSquirrelstitch:bright mermaid PDF Pattern ; Flirtatious Sea Girl Modern Wall Decor Pattern ; digital pattern ; gift for girl ; cute Cross Stitch Pattern
DMC floss pattern, easy cross-stitch, Patterns  How To, pattern for beginner, mermaid pattern, red mermaid, pattern for girl, sea girl, Needlepoint Chart, Cute Cross Stitch, dancer with knackers, PDF chart, adorable pattern",368,26,0.1,1,$4.19,$4,0
"SimplyLustno:Personal monthly, weekly and daily planner, printable PDF planner, daily organizer, monthly calendar, hourly schedule, planner inserts
printable planner, monthly planner, weekly planner, daily planner, printable organizer, printable pdf, daily money tracker, daily meal plan, goals journal, monthly calendar, weekly schedule, work organizer, instant download",859,27,0,1,$3.41,$3,0
"StrawberryFrecklesCo:Love Gift Tags based on the 5 Senses - physical product
five senses, gift tag, 5 senses, Valentine gift tag, Valentine gift, gift labels stickers, 5 senses gift tags, thoughtful gift, gifts for him or her, Valentine gift tags, DIY gift tag, creative gifting, sensual gift",438,2,0,0,$6.99,$0,0
"daybreakyarns:Candy Cane Crochet Kits & Digital Pattern - Make a sweet and simple holiday ornament! Perfect for gifts or decorating.
Candy cane, Christmas, Winter, Solstice, Yule, Amigurumi, Pattern, Gift, New years, Rainbow, Beginner plus, Crochet kit, Yarn kit",132,19,0.1,0,$4.00,$0,0
"PrintyPopDesign:Comfort Colors® T-shirt Get In Loser, Trouble Ain't Gonna Make Itself Shirt, Funny Raccoon, Sarcastic Raccoon, Gift For Her, Mother Day gift
get in loser shirt, t shirt comfort color, raccoon on a bicycle, t shirt raccoon, sarcastic raccoon, feral raccoon tee, funny coworker gift, gag giftful, Funny Raccoon Shirt, Sarcastic Shirt, Funny Gift for Her, Trendy Shirt, Get In Loser Trouble",61,26,0.4,0,$15.04,$0,0
"BlissBazaarCafe:565+women PDF pattern PDF Sewing Pattern Easy Sewing Pattern Women Patterns Pattern in English
Bundle of Sewing, Sewing Pattern, Women Sewing Pattern, women shirt pattern, Bundle patterns, Crochet Pattern, Clacrochett Pattern, PDF Sewing Pattern, pdf pattern",1,0,0,0,$2.29,$0,0
"YllasDesign:Weekly landscape minimalist planner printable pdf 5 day week plan weekly planning daily planner weekly agenda weekly to do weekly organizer
weekly planner, weekly schedule, weekly agenda, weekly organizer, undated planner pdf, printable planner, instant download, a4 a5 half letter, weekly to do list, minimalist planner, landscape planner, planner printable, week at a glance",263,14,0.1,0,$3.86,$0,2
"PrintyPopDesign:Comfort Colors® St. Patrick's Day Shirt, Shamrock Heart T-Shirt, Lucky Shamrock Shirt, Saint Patrick Shirts for Women,St. Patricks day shirt
Unisex Casual Tee, st patrick day, t shirt for st patrick, st patricks days, st patrick t shirt, comfort color st patricks, irish heritage day, Shamrock Heart T-Shirt, lucky st patrick day, t shirt for teacher, teacher st patricks day, gift for teacher, spring t shirt",59,1,0,0,$15.04,$0,0
"BlissBazaarCafe:565+women PDF pattern PDF Sewing Pattern Easy Sewing Pattern Women Patterns Pattern in English
Bundle of Sewing, Sewing Pattern, Women Sewing Pattern, women shirt pattern, Bundle patterns, Crochet Pattern, Clacrochett Pattern, PDF Sewing Pattern, pdf pattern",1,0,0,0,$2.29,$0,0
"AstridsPaws:Hogwarts line art bundle png pdf files, wizard, witch, magic, wizard school, magic school, cricut files, instant download
PNG, PDF, Svg, Harry Potter, Harry Potter png, Harry Potter pdf, Harry Potter Svg, Cricut, Hogwarts, Hogwarts png, Hogwarts pdf, Hogwarts Svg, marauders",1,0,0,0,$8.00,$0,0
"DailySaga:2025 Digital Planner PDF, iPad and Tablet Organizer, Hyperlinked Daily, Weekly, and Monthly Planner, GoodNotes and Notability Compatible
2025 digital planner, iPad planner 2025, Hyperlinked pdf plan, Good notes planner, Digital daily plan, Customizable planner, Digital planner pdf, Notability planner, Tablet planner 2025, Editable digital, Digital organizer, Easy digital planner, Productivity planner",121,13,0.1,0,$14.99,$0,2
"AnArchitectnEngineer:Nativity Printable | Handprint Printable | Christmas PDF | Kids and Infant | Downloadable PDF Print
printable, nativity, pdf, handprint, jesus, baby, infant, kid",491,5,0,0,$5.00,$0,0
"MilanaArtDesigns:PDF Cow Counted Cross Stitch Pattern,Animal, Instant Download Digital format
PDF instant download, Download pdf pattern, cross stitch pdf, Digital cross stitch, printable chart, modern cross stitch, counted cross stitch, Flowers PDF pattern, Field PDF xstitch, Landscape PDF, american farm cow, cow cross stitch",368,16,0,0,$9.90,$0,1
"Mimamov:Small Potato Crochet Pattern PDF, Potato Amigurumi, Cute Smiling Potato Toy, Soft Veggie Plushie, Kitchen Decor Gift Idea, Food Toy DIY
potato crochet toy, cute veggie plush, food crochet toy, smile potato toy, crochet play food, vegetable plushie, kitchen decor toy, beginner pattern, potato decor gift, funny crochet toy, crochet food pdf, amigurumi vegetable, crochet softie",1,0,0,0,$3.77,$0,0
"PrintyPopDesign:Comfort Colors® St Patricks Day Mom Shirt ,One Lucky Mama St Patrick, retro Mama Tee Cute St Patrick Day, Gift for Mom, gift for mom, mama
Unisex Casual Tee, lucky mama shirt, st patrick day, lucky retro mama, t shirt for st patrick, st patricks days, st patrick t shirt, comfort color st patricks, irish heritage day, comfort color mama, t shirt for her, mom t shirt, gift for mama st patrick",60,1,0,0,$15.04,$0,0
"BlissBazaarCafe:565+women PDF pattern PDF Sewing Pattern Easy Sewing Pattern Women Patterns Pattern in English
Bundle of Sewing, Sewing Pattern, Women Sewing Pattern, women shirt pattern, Bundle patterns, Crochet Pattern, Clacrochett Pattern, PDF Sewing Pattern, pdf pattern",1,0,0,0,$2.29,$0,0
"ChristiansenDesigns:Stress Management Course PDF | Printable Self-Care Workbook | Instant Download by Katie Wells
stress course, self care workbook, mental health pdf, wellness journal, stress management, healing workbook, anxiety tools, calm your mind, emotional health, printable pdf, personal growth, daily stress tips, stress ebook",1,0,0,0,$29.99,$0,0
