Shop / Listing,Listing Age (Days),Total Views,Daily Views,Est. Sales,Price,Est. Revenue,Hearts
"Gr8fulGiftsShop:Solace Leather Journal
Notebook, journal, vegan, leather, boyfriend, girlfriend, gift",198,3,0,0,$29.95,$0,1
"PersonalizedBabe:Custom In My Lawyer Era Journal, Lawyer Gift, Women Lawyer Attorney Gift, Law Student Gift, Gifts for Law School Student, In My Era Journal
women lawyer, lawyer gift, gift for law student, law graduate, personalized journal, lawyer journal, in my era, lawyer era, attorney gift, attorney journal, law school gift, woman lawyer, eras tour",84,4,0,0,$38.94,$0,0
"GoldenGlowCreation:Personalized Leather Journal for Women, Mothers Day Gift, Custom Engraved Leather Notebook, Teacher Appreciation Gifts, Travel Journal
personalized journal, junk journal, leather journal, reading journal, journal stickers, prayer journal, digital journal, custom journal, gratitude journal, anniversary journal, baby journal, legacy journal, bible journal",2,0,0,0,$36.82,$0,0
"LiliaDesignCo:Dad Journal Fun Gift for Dad on Father's Day or Birthday, Funny Job Title Director of Repairs, Leather Journal Notebook
",235,10,0,0,$27.95,$0,0
"PixandPeaProducts:Custom Name Vegan Leather Prayer Journal, Christian Prayer Journal, Inspirational Gift, Floral Design Faith Journal, Bible Study Notes
faith journal, christian gift, prayer diary, custom name journal, custom faith journal, religious notebook, christian study, bible verse notebook, custom faith diary, spiritual journey, gratitude journal, bible study notes, gift for her",13,0,0,0,$31.99,$0,0
"Persei1GiftCreation:Echoes of her, Personalized Journal, Graphic Journal, Remembrance Gift, Sympathy Gifts, Healing Journal, Memory Journal, Bereavement Gift, G
Grief Journal, Graphic journal, Remembrance Gift, Sympathy Gifts, Healing journal, Memory Journal, Bereavement gift, Healing Gifts, Loss of Loved One, Memorial Book, Emotional Healing, Comforting Gift, Gift for Grieving",19,0,0,0,$39.95,$0,0
"MeaningfulCustomGift:Keep Fucking Going Gift, Custom Encouragement Journal, Warrior Journal, Survivor Gift, Recovery Gift, You Are Enough Journal
affirmation notebook, you are enough, mental health gift, encouragement gift, self care journal, therapy journal, survivor gift, strength gift, keep fucking going, you fucking got this, recovery gifts, warrior woman gift, encouragementjournal",429,17,0,0,$39.75,$0,0
"starmoongiftscom:Personalized Skull Cross and Roses Journal Blank Lined Journal for Goth lovers with a vintage vibe
goth gift, vintage gift, bookish goth, bookish goth gift, skull decor, skull gift, dark academia journa, junk journal, dark junk journal, skull roses journal, skull roses junk, junk goth gift, blank lined",401,2,0,0,$29.95,$0,0
"DMDarlingDesigns:Let Them Personalized Name Journal Retro Black Font | Gift for Her, Girlfriend, Daughter, BFF, Wife
personalized journal, personalized gifts, notebook journal, gift for writer, gift for her, custom name, notebook darling, daughter present, name written, inspiration, retro clean font, let them mantra, affirmation",48,0,0,0,$36.12,$0,0
"YoliDesignsCo:Mushroom Journal Gift,Cottagecore Notebook,Mycology Personalized Retro Diary,Cabincore,Vegan Leather Gift,Custom Gift,Birthday Fungi Gift
custom journal, custom notebook, engraved journal, engraved notebook, fungi journal, fungi mushroom gift, leather journal, leather notebook, mushroom journal, mycology present, nature lover gift, personalized journal, travel journal",246,1,0,0,$39.99,$0,0
"GoldStarValue:Personalized Leather Journal, Custom Wildflower Notebook, Floral Gratitude & Manifestation Journal, Bridesmaid Gift, Keepsake Gift for Her
leather journal, floral journal, custom notebook, manifestation book, journal gift, bridesmaid gift, keepsake gift, personalized gift, aesthetic journal, hardcover journal, gratitude journal, self care journal, wildflowers journal",81,2,0,0,$40.00,$0,0
"TheHeartGiftsCo:To My Daughter Personalized Journal, Gift for Daughter from Mom, Custom Name Journal, Daughter Birthday Gift, Gift From Dad, Keepsake Journa
letters to my, daughter notebook, dear daughter, personalized name, journal gift, custom journal gift, to my daughter, daughter birthday, as I watch you grow, new mom to daughter, new mom custom gifts, custom name journal, letters to my baby",94,0,0,0,$34.06,$0,0
"WedgeportGifts:To My Daughter Leather Journal, Custom Notebook, Gratitude Journal for Daughter, Personalized Journal, Sentimental Gifts, Journal for Women
leather journal, memory book, gratitude journal, journal for women, custom, leather notebook, personalized journal, thinking of you gift, 16th birthday gift, father daughter gift, daddy daughter gift, long distance, daddys girl",112,1,0,0,$32.95,$0,0
"BrilliantExpressCo:Personalized Cowboy Hat Journal - Gift for Cowboy, Cowboy Journal, Gift for Rancher, Gift for Horse Rider, Horse Lover, Equestrian Gift
teenage boy gift, personalized journal, horse lover gift, horse therapy, horse decor, equine assisted, gift for horse lover, horse rider gift, gift for horse rider, equestrian gift, texas gift for him, cowboy hat gift, cowboy hat",255,8,0,0,$52.99,$0,0
"CelebratingLifeGifts:Personalized Mom Life Gift Journal, Gift for Mama, Birthday Gift Mom, Christmas Gift, Girl Mom, Mom Journal, Gift for Mom, New Mom Gift
new mom gift, Mothers Day Gift, Life Story Journal, Mom Birthday Gift, Keepsake Journal, Gift For New Moms, Legacy Journal, Personalized Journal, Mom Memory Journal, Life Story Book, Mother'S Day Gift, gift for her, journal for mom",384,8,0,0,$29.99,$0,0
"LiliaDesignCo:Mom Journal Fun Gift for Mom on Mother's Day, Funny Job Title Chief Happiness Officer, Leather Journal Notebook
",235,4,0,0,$27.95,$0,0
"WellnessrushOutdoors:Personalized Devotional Prayer Therapy Journal for Outdoorsy - Custom Nature Diary Notebook and Travel Note Gift for Outdoor Adventurers
anxiety journal, bible study journal, christian journal, custom notebook, devotional journal, gratitude journal, leather journal, leather notebook, mood journal, nature journal, personalized journal, prayer journal, mountain lover",332,0,0,0,$29.95,$0,1
"PrestigeGiftHub:Custom Personalized Graphic Journal Gift For Grandma, Mother's Day Gifts, Gift For Mom, Mom Birthday Gift, Grandma Gift, Gift for Grandma
",2,0,0,0,$29.95,$0,1
"LoveEllaOlivia:6 Realtor Journal
journal, realtor, real estate, notebook, homes, journaling, sold, goals, home girl, planner, writing, real estate agent, affirmations",193,2,0,0,$29.95,$0,0
"TheKeepsakeGiftShop:Personalized Leather Journal for Daughter, Keepsake Memory Gift, Custom Name Notebook, Birthday Gift from Dad or Mom. To My Daughter
vnlrjl012, Letters to My, Daughter Keepsake, Personalized Journal, Custom Name Gift, Graduation Journal, from Mom or Dad, you in review, a year of you, memory journal, stationery",116,0,0,0,$37.00,$0,0
"YoliDesignsCo:Family Travel Journal,Adventure Journal,Traveling Journal,Camping Journal,Camper Notebook,Custom Journal,Camping Gift,Trip Planner,RV Gift
adventure journal, camping gift, camping gifs, camping journal, customized journal, custom journal, family camping trip, happy camper, leather journal, RV gift, travel book, traveling journal, travel journal",251,10,0,0,$39.99,$0,0
"MsClassyGifts:Personalized Hunting Journal - Custom Leather Notebook - Gifts for Men - Deer Hunting Log Book
masculine journal, manly journal, hunting tracker, birthday for him, christmas for him, gifts under 30, custom journal, hunting record book, fathers day gifts, gifts for husband, hunting journal men, hunting log journal, hunting log book",136,2,0,0,$49.95,$0,0
"CelebratingLifeGifts:Diary Journal Gift, Self Care Journal, Mental Health Gift, Gratitude Journal, Mindfulness Journal, Mood Tracker, Daily Journal, Gift for Her
Wellness Journal, Gratitude Journal, Therapy Journal, Anxiety Journal, depression journal, manifesting journal, grief journal, leather journal, i am enough, self love club, love yourself, gift for girl, daughter gift",389,2,0,0,$34.99,$0,0
